date,year,profession,category,region,latitude,longitude,salary,demand,automation_level,verdict,trend
2026-04-07,2026,Специалист по кибербезопасности,it,Челябинская область,55.2,61.4,154801,1000,0.216,останется,growing
2026-04-07,2026,DevOps-инженер,it,Тульская область,54.2,37.6,216264,1000,0.338,останется,growing
2026-04-07,2026,DevOps-инженер,it,Вологодская область,59.2,39.9,221294,1000,0.24,останется,growing
2026-04-07,2026,DevOps-инженер,it,Краснодарский край,45.0,39.0,223808,1000,0.254,останется,growing
2026-04-07,2026,DevOps-инженер,it,Ростовская область,47.2,39.7,226323,1000,0.254,останется,growing
2026-04-07,2026,DevOps-инженер,it,Омская область,54.9,73.4,228838,1000,0.254,останется,growing
2026-04-07,2026,DevOps-инженер,it,Челябинская область,55.2,61.4,231352,1000,0.324,останется,growing
2026-04-07,2026,DevOps-инженер,it,Кемеровская область,55.4,86.1,233867,1000,0.254,останется,growing
2026-04-07,2026,DevOps-инженер,it,Самарская область,53.2,50.2,236382,1000,0.324,останется,growing
2026-04-07,2026,DevOps-инженер,it,Новосибирская область,55.0,82.9,238896,1000,0.296,останется,growing
2026-04-07,2026,DevOps-инженер,it,Республика Карелия,61.8,34.3,251470,1000,0.226,останется,growing
2026-04-07,2026,DevOps-инженер,it,Ярославская область,57.6,39.9,218779,1000,0.254,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Республика Ингушетия,43.2,44.9,97419,1000,0.094,останется,growing
2026-04-07,2026,Специалист по кибербезопасности,it,Омская область,54.9,73.4,153118,1000,0.169,останется,growing
2026-04-07,2026,Специалист по кибербезопасности,it,Краснодарский край,45.0,39.0,149753,1000,0.169,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Калужская область,54.5,36.0,172514,1000,0.305,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Тульская область,54.2,37.6,174543,1000,0.282,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Ярославская область,57.6,39.9,176573,1000,0.211,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Вологодская область,59.2,39.9,178602,1000,0.2,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Краснодарский край,45.0,39.0,180632,1000,0.211,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Ростовская область,47.2,39.7,182661,1000,0.211,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Омская область,54.9,73.4,184691,1000,0.211,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Челябинская область,55.2,61.4,186721,1000,0.27,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Кемеровская область,55.4,86.1,188750,1000,0.211,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Самарская область,53.2,50.2,190780,1000,0.27,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Новосибирская область,55.0,82.9,192809,1000,0.247,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Республика Карелия,61.8,34.3,202957,1000,0.188,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Приморский край,43.1,131.8,204987,1000,0.2,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Хабаровский край,48.5,135.1,207016,1000,0.2,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Пермский край,58.0,56.2,209046,1000,0.247,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Нижегородская область,56.3,44.0,211075,1000,0.282,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Ленинградская область,60.0,31.0,213105,1000,0.235,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Республика Татарстан,55.8,49.1,215135,1000,0.294,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Томская область,56.5,84.9,217164,1000,0.223,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Липецкая область,52.6,39.6,170484,1000,0.223,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Иркутская область,52.3,104.3,219194,1000,0.211,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Воронежская область,51.7,39.2,168454,1000,0.211,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Волгоградская область,48.7,44.5,164395,1000,0.2,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Республика Дагестан,42.5,47.5,113656,1000,0.094,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Карачаево-Черкесская Республика,43.8,41.8,125833,1000,0.117,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Кабардино-Балкарская Республика,43.5,43.6,127863,1000,0.117,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Республика Северная Осетия,43.0,44.7,129893,1000,0.117,останется,growing
2026-04-07,2026,Product-менеджер,управленческая,Республика Мордовия,54.4,45.2,131922,1000,0.141,останется,growing
